Name,Director,Production,Rated,Runtime,Year,imdbVotes,Actor1,Actor2,Actor3,Actor4,Genre1,Genre2,Genre3
Lake Mungo,Joel Anderson,After Dark Films,R,Less than 2 hours,2008,"10,276",Rosie Traynor, David Pledger, Martin Sharpe, Talia Zucker,Comedy, Crime, Drama
You Again,Andy Fickman,Touchstone Pictures,PG,Less than 2 hours,2010,"42,914",Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable,Comedy, Drama, Romance
Life as We Know It,Greg Berlanti,Warner Bros. Pictures,PG-13,Less than 2 hours,2010,"101,279",Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett,Documentary, Biography, Music
Catfish,"Henry Joost, Ariel Schulman",Universal Pictures/Rogue,PG-13,Less than 2 hours,2010,"36,331",Yaniv Schulman, Ariel Schulman, Henry Joost, Angela Wesselman-Pierce,Comedy, Fantasy, Horror
You Will Meet a Tall Dark Stranger,Woody Allen,Sony Pictures Classics,R,Less than 2 hours,2010,"38,148",Gemma Jones, Pauline Collins, Anthony Hopkins, Rupert Frazer,Action, Adventure, Comedy
Inside Job,Charles Ferguson,Sony Pictures Classics,PG-13,Less than 2 hours,2010,"59,183",Matt Damon, Gylfi Zoega, Andri Snær Magnason, Sigridur Benediktsdottir,Documentary, History, Sport
Never Let Me Go,Mark Romanek,Fox Searchlight Pictures,R,Less than 2 hours,2010,"115,422",Carey Mulligan, Andrew Garfield, Izzy Meikle-Small, Charlie Rowe,Action, Adventure, Sci-Fi
Kaboom,Gregg Araki,IFC Films,UNRATED,Less than 2 hours,2010,"10,901",Thomas Dekker, Haley Bennett, Chris Zylka, Roxane Mesquida,Comedy, Drama, Romance
Rubber,Quentin Dupieux,Magnolia Releasing,R,Less than 2 hours,2010,"27,722",Stephen Spinella, Jack Plotnick, Wings Hauser, Roxane Mesquida,Crime, Drama, Mystery
7 Days,Daniel Grou,Sundance Selects,NOT RATED,Less than 2 hours,2010,"6,146",Claude Legault, Rémy Girard, Martin Dubreuil, Fanny Mallette,Drama, Music, Romance
Jackass 3D,Jeff Tremaine,Paramount Pictures/MTV Films,R,Less than 2 hours,2010,"49,370",Johnny Knoxville, Bam Margera, Ryan Dunn, Steve-O,Comedy, Crime,
Restrepo,"Tim Hetherington, Sebastian Junger",National Geographic,R,Less than 2 hours,2010,"18,044",The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team, Juan 'Doc Restrepo, Dan Kearney, LaMonta Caldwell,Comedy, Sport,
Waiting for 'Superman',Davis Guggenheim,Paramount Vantage,PG,Less than 2 hours,2010,"9,913",Charles Adam, Charles Adams, Jonathan Alter, Robert Balfanz,Documentary, Crime, War
RED,Robert Schwentke,Summit Entertainment,PG-13,Less than 2 hours,2010,"249,367",Bruce Willis, Mary-Louise Parker, Heidi von Palleske, Karl Urban,Action, Adventure, Drama
Paranormal Activity 2,Tod Williams,Paramount Pictures,R,Less than 2 hours,2010,"85,517",David Bierend, Brian Boland, Molly Ephraim, Katie Featherston,Action, Sci-Fi, Thriller
Hereafter,Clint Eastwood,Warner Bros. Pictures,PG-13,More than 2 hours,2010,"82,490",Cécile De France, Thierry Neuvic, Cyndi Mayo Davis, Lisa Griffiths,Animation, Adventure, Comedy
Black Death,Christopher Smith,Magnet Releasing,R,Less than 2 hours,2010,"37,480",Sean Bean, Eddie Redmayne, John Lynch, Tim McInnerny,Comedy, Fantasy, Romance
Due Date,Todd Phillips,Warner Bros. Pictures,R,Less than 2 hours,2010,"282,975",Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx,Crime, Drama,
127 Hours,Danny Boyle,Fox Searchlight,R,Less than 2 hours,2010,"293,995",James Franco, Kate Mara, Amber Tamblyn, Sean Bott,Documentary, Animation, History
Megamind,Tom McGrath,Paramount Studios/DWA,PG,Less than 2 hours,2010,"183,138",Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill,Comedy, Drama,
Black Swan,Darren Aronofsky,Fox Searchlight,R,Less than 2 hours,2010,"581,117",Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey,Drama,,
1990: The Bronx Warriors,Enzo G. Castellari,United Film Distribution Company,R,Less than 2 hours,1982,"2,079",Vic Morrow, Christopher Connelly, Fred Williamson, Mark Gregory,Comedy, Drama,
Unstoppable,Tony Scott,20th Century Fox,PG-13,Less than 2 hours,2010,"156,915",Denzel Washington, Chris Pine, Rosario Dawson, Ethan Suplee,Adventure, Drama,
Morning Glory,Roger Michell,Paramount Studios,PG-13,Less than 2 hours,2010,"61,497",Rachel McAdams, Noah Bean, Jack Davidson, Vanessa Aspillaga,Crime, Drama, Thriller
Certified Copy,Abbas Kiarostami,Artificial Eye Film Co. Ltd,UNRATED,Less than 2 hours,2010,"15,749",Juliette Binoche, William Shimell, Jean-Claude Carrière, Agathe Natanson,Comedy, Drama, Romance
Biutiful,Alejandro González Iñárritu,Roadside Attractions,R,More than 2 hours,2010,"72,784",Javier Bardem, Maricel Álvarez, Hanaa Bouchaib, Guillermo Estrella,Documentary, Biography, Music
Harry Potter and the Deathly Hallows: Part 1,David Yates,Warner Bros. Pictures,PG-13,More than 2 hours,2010,"356,542",Bill Nighy, Emma Watson, Richard Griffiths, Harry Melling,Horror,,
Tangled,"Nathan Greno, Byron Howard",Walt Disney Pictures,PG,Less than 2 hours,2010,"315,297",Mandy Moore, Zachary Levi, Donna Murphy, Ron Perlman,Adventure, Comedy, Family
London Boulevard,William Monahan,IFC Films,R,Less than 2 hours,2010,"41,799",Colin Farrell, Keira Knightley, David Thewlis, Anna Friel,Comedy, Drama, Romance
Skyline,"Colin Strause, Greg Strause",Rogue Pictures/Universal Studios,PG-13,Less than 2 hours,2010,"77,923",Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed,Action, Comedy, Sci-Fi
Bunny and the Bull,Paul King,Warp X,UNRATED,Less than 2 hours,2009,"4,131",Edward Hogg, Simon Farnaby, Verónica Echegui, Richard Ayoade,Action, Crime, Drama
Beastly,Daniel Barnz,CBS Films,PG-13,Less than 2 hours,2011,"66,925",Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson,Adventure, Comedy,
Tiny Furniture,Lena Dunham,IFC,NOT RATED,Less than 2 hours,2010,"12,485",Lena Dunham, Laurie Simmons, Grace Dunham, Rachel Howe,Action, Family, Sci-Fi
Rare Exports: A Christmas Tale,Jalmari Helander,Oscilloscope Pictures,R,Less than 2 hours,2010,"21,202",Onni Tommila, Jorma Tommila, Tommi Korpela, Rauno Juvonen,Comedy, Drama, Romance
All Good Things,Andrew Jarecki,Magnolia Pictures,R,Less than 2 hours,2010,"44,050",Ryan Gosling, Kirsten Dunst, Frank Langella, Lily Rabe,Documentary, Comedy, War
TRON: Legacy,Joseph Kosinski,Walt Disney Pictures,PG,More than 2 hours,2010,"273,754",Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner,Documentary, Comedy,
Another Year,Mike Leigh,Sony Classics,PG-13,More than 2 hours,2010,"24,412",Jim Broadbent, Ruth Sheen, Lesley Manville, Oliver Maltman,Action, Adventure, Family
How Do You Know,James L. Brooks,Columbia Pictures,PG-13,More than 2 hours,2010,"36,456",Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson,Comedy, Romance,
Barney's Version,Richard J. Lewis,Sony Classics,R,More than 2 hours,2010,"21,653",Paul Giamatti, Macha Grenon, Paul Gross, Atom Egoyan,Action, Adventure, Sci-Fi
I Saw the Devil,Jee-woon Kim,Magnolia Releasing,NOT RATED,More than 2 hours,2010,"78,300",Byung-hun Lee, Min-sik Choi, In-seo Kim, Bo-ra Nam,Comedy, Romance,
Little Fockers,Paul Weitz,Universal Pictures,PG-13,Less than 2 hours,2010,"89,722",Robert De Niro, Ben Stiller, Owen Wilson, Dustin Hoffman,Comedy, Drama,
Burlesque,Steve Antin,Sony Pictures/Screen Gems,PG-13,Less than 2 hours,2010,"64,553",Cher, Christina Aguilera, Eric Dane, Cam Gigandet,Comedy, Romance,
Yogi Bear,Eric Brevig,Warner Bros. Pictures,PG,Less than 2 hours,2010,"17,087",Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh,Comedy,,
Made in Dagenham,Nigel Cole,Sony Pictures Classics,R,Less than 2 hours,2010,"11,623",Sally Hawkins, Andrea Riseborough, Jaime Winstone, Lorraine Stanley,Drama,,
Cops,"Edward F. Cline, Buster Keaton",Joseph M. Schenck Productions,UNRATED,Less than 2 hours,1922,"4,363",Buster Keaton,,,,Drama, Romance, Sport
Season of the Witch,Dominic Sena,Relativity Media,PG-13,Less than 2 hours,2011,"79,179",Nicolas Cage, Ron Perlman, Stephen Campbell Moore, Stephen Graham,Action, Comedy, Thriller
Cowboys & Aliens,Jon Favreau,Universal Pictures,PG-13,Less than 2 hours,2011,"178,912",Daniel Craig, Abigail Spencer, Buck Taylor, Matthew Taylor,Action, Adventure, Fantasy
Poetry,Chang-dong Lee,Kino International,UNRATED,More than 2 hours,2010,"7,239",Jeong-hie Yun, Da-wit Lee, Hee-ra Kim, Nae-sang Ahn,Documentary,,
Limitless,Neil Burger,Relativity Media,PG-13,Less than 2 hours,2011,"443,731",Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard,Documentary,,
Wishful Drinking,"Fenton Bailey, Randy Barbato",HBO Documentary Films,TV-MA,Less than 2 hours,2010,"1,245",Carrie Fisher, Eddie Fisher, Harry Karl, Debbie Reynolds,Comedy, Drama, Romance
Evangelion: 2.0 You Can (Not) Advance,"Masayuki, Kazuya Tsurumaki, Hideaki Anno",Eleven Arts,TV-14,Less than 2 hours,2009,"11,746",Cherami Leigh, Brina Palencia, J. Michael Tatum, Monica Rial,Documentary, Sport,
Home Alone 4,Rod Daniel,20th Century Fox Television,UNRATED,Less than 2 hours,2002,"25,635",French Stewart, Erick Avari, Barbara Babcock, Jason Beghe,Drama, History,
No Strings Attached,Ivan Reitman,Paramount Pictures,R,Less than 2 hours,2011,"177,813",Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes,Comedy, Crime, Drama
All-Star Superman,Sam Liu,WARNER BROTHERS PICTURES,PG,Less than 2 hours,2011,"10,668",James Denton, Christina Hendricks, Anthony LaPaglia, Edward Asner,Crime, Film-Noir, Drama
Unknown,Jaume Collet-Serra,Warner Bros. Pictures,PG-13,Less than 2 hours,2011,"218,412",Liam Neeson, Diane Kruger, January Jones, Aidan Quinn,Adventure, Romance, War
Cedar Rapids,Miguel Arteta,Fox Searchlight Pictures,R,Less than 2 hours,2011,"33,308",Ed Helms, John C. Reilly, Anne Heche, Isiah Whitlock Jr.,Action, Comedy,
Gnomeo & Juliet,Kelly Asbury,Touchstone Pictures,G,Less than 2 hours,2011,"44,504",James McAvoy, Emily Blunt, Ashley Jensen, Michael Caine,Comedy, Drama, Romance
Burke and Hare,John Landis,IFC Films,R,Less than 2 hours,2010,"16,853",Bill Bailey, Tom Wilkinson, Michael Smiley, Tim Curry,Drama,,
Paul,Greg Mottola,Universal Pictures,R,Less than 2 hours,2011,"201,672",Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen,Animation, Adventure, Family
Rango,Gore Verbinski,Paramount Pictures,PG,Less than 2 hours,2011,"193,550",Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty,Action, Crime, Fantasy
Take Me Home Tonight,Michael Dowse,Relativity Media,R,Less than 2 hours,2011,"45,290",Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer,Action, Crime, Fantasy
Confessions,Tetsuya Nakashima,Toho Company,NOT RATED,Less than 2 hours,2010,"27,906",Takako Matsu, Yoshino Kimura, Masaki Okada, Yukito Nishii,Action, Crime, Fantasy
Cropsey,"Barbara Brancaccio, Joshua Zeman",Cinema Purgatorio,NOT RATED,Less than 2 hours,2009,"5,955",Joshua Zeman, Barbara Brancaccio, Bill Ellis, Dorothy D'Eletto,Action, Crime, Drama
Hall Pass,"Bobby Farrelly, Peter Farrelly",Warner Bros. Pictures,R,Less than 2 hours,2011,"106,472",Owen Wilson, Jason Sudeikis, Jenna Fischer, Christina Applegate,Drama, Romance,
I Am Number Four,D.J. Caruso,DreamWorks Studios,PG-13,Less than 2 hours,2011,"202,655",Alex Pettyfer, Timothy Olyphant, Teresa Palmer, Dianna Agron,Action, Adventure, Comedy
Battle Los Angeles,Jonathan Liebesman,Sony Pictures/Columbia Pictures,PG-13,Less than 2 hours,2011,"159,119",Aaron Eckhart, Ramon Rodriguez, Will Rothhaar, Cory Hardrict,Documentary, Sport,
Summer Wars,Mamoru Hosoda,GKIDS,PG,Less than 2 hours,2009,"18,657",Ryûnosuke Kamiki, Nanami Sakuraba, Mitsuki Tanimura, Takahiro Yokokawa,Animation, Comedy, Romance
Mars Needs Moms,Simon Wells,Walt Disney Pictures,PG,Less than 2 hours,2011,"18,248",Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois,Documentary, Biography, Music
Elite Squad: The Enemy Within,José Padilha,Variance Films,UNRATED,Less than 2 hours,2010,"69,451",Wagner Moura, Irandhir Santos, André Ramiro, Milhem Cortaz,Documentary,,
Just Go with It,Dennis Dugan,Sony Pictures,PG-13,Less than 2 hours,2011,"181,750",Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson,Adventure, Family,
Cave of Forgotten Dreams,Werner Herzog,IFC Films,G,Less than 2 hours,2010,"12,406",Werner Herzog, Jean Clottes, Julien Monney, Jean-Michel Geneste,Documentary, Crime,
Red Riding Hood,Catherine Hardwicke,Warner Bros.,PG-13,Less than 2 hours,2011,"95,081",Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez,Documentary, History,
"Big Mommas: Like Father, Like Son",John Whitesell,20th Century Fox,PG-13,Less than 2 hours,2011,"20,811",Martin Lawrence, Brandon T. Jackson, Jessica Lucas, Michelle Ang,Comedy, Family, Musical
Super,James Gunn,IFC Midnight,R,Less than 2 hours,2010,"64,507",Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon,Action, Adventure, Horror
Source Code,Duncan Jones,Summit Entertainment,PG-13,Less than 2 hours,2011,"403,583",Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright,Adventure, Comedy, Family
Sucker Punch,Zack Snyder,IMAX,PG-13,Less than 2 hours,2011,"204,739",Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens,Action, Drama, Mystery
Eden,Megan Griffiths,Phase 4 Films,R,Less than 2 hours,2012,"6,913",Jamie Chung, Beau Bridges, Matt O'Leary, Eddie Martinez,Crime, Drama,
Senna,Asif Kapadia,Independent Pictures,PG-13,Less than 2 hours,2010,"48,374",Ayrton Senna, Alain Prost, Frank Williams, Ron Dennis,Comedy,,
Insidious,James Wan,FilmDistrict,PG-13,Less than 2 hours,2010,"218,870",Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye,Documentary,,
Hobo with a Shotgun,Jason Eisener,Magnolia Releasing,NOT RATED,Less than 2 hours,2011,"38,783",Rutger Hauer, Pasha Ebrahimi, Robb Wells, Brian Downey,Documentary, Crime,
Win Win,Tom McCarthy,Fox Searchlight Pictures,R,Less than 2 hours,2011,"49,586",Paul Giamatti, Amy Ryan, Bobby Cannavale, Jeffrey Tambor,Crime, Horror, Thriller
Boy,Taika Waititi,Paladin Films,NOT RATED,Less than 2 hours,2010,"10,616",James Rolleston, Te Aho Eketone-Whitu, Taika Waititi, Moerangi Tihore,Crime, Drama,
Diary of a Wimpy Kid: Rodrick Rules,David Bowers,20th Century Fox,PG,Less than 2 hours,2011,"20,034",Zachary Gordon, Devon Bostick, Rachael Harris, Robert Capron,Drama, Romance,
Henry's Crime,Malcolm Venville,Moving Pictures,R,Less than 2 hours,2010,"16,137",Keanu Reeves, Judy Greer, Fisher Stevens, Danny Hoch,Action, Adventure, Drama
Hop,Tim Hill,Universal Pictures,PG,Less than 2 hours,2011,"25,331",James Marsden, Russell Brand, Kaley Cuoco, Hank Azaria,Drama, Romance,
13 Assassins,Takashi Miike,Magnet Releasing,R,More than 2 hours,2010,"52,992",Kôji Yakusho, Takayuki Yamada, Yûsuke Iseya, Ikki Sawamura,Comedy, Drama, Family
Hanna,Joe Wright,Focus Features,PG-13,Less than 2 hours,2011,"163,856",Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett,Action, Comedy,
Rio,Carlos Saldanha,20th Century Fox,G,Less than 2 hours,2011,"173,482",Karen Disher, Jason Fricchione, Sofia Scarpa Saldanha, Leslie Mann,Comedy, Drama,
Thor,Kenneth Branagh,Paramount Pictures,PG-13,Less than 2 hours,2011,"570,863",Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins,Drama,,
Water for Elephants,Francis Lawrence,20th Century Fox,PG-13,Less than 2 hours,2011,"98,382",Reese Witherspoon, Robert Pattinson, Christoph Waltz, Paul Schneider,Documentary, Animation, Biography
African Cats,"Keith Scholey, Alastair Fothergill",Disneynature,G,Less than 2 hours,2011,"5,292",Samuel L. Jackson, Patrick Stewart, Mara,,Drama, Horror, Romance
Fast Five,Justin Lin,Universal Pictures,PG-13,More than 2 hours,2011,"299,945",Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson,Action, Sci-Fi, Thriller
Incendies,Denis Villeneuve,Sony Pictures Classics,R,More than 2 hours,2010,"92,730",Mustafa Kamel, Hussein Sami, Rémy Girard, Mélissa Désormeaux-Poulin,Action, Western,
Something Borrowed,Luke Greenfield,Warner Bros.,PG-13,Less than 2 hours,2011,"50,217",Ginnifer Goodwin, Kate Hudson, Colin Egglesfield, John Krasinski,Comedy, Drama,
Bridesmaids,Paul Feig,Universal Studios,R,More than 2 hours,2011,"227,397",Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi,Comedy,,
Mothra,Ishirô Honda,Sony Pictures Entertainment,PASSED,Less than 2 hours,1961,"2,409",Furankî Sakai, Hiroshi Koizumi, Kyôko Kagawa, Yumi Itô,Action, Crime, Drama
Pirates of the Caribbean: On Stranger Tides,Rob Marshall,Walt Disney Pictures,PG-13,More than 2 hours,2011,"394,389",Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane,Documentary,,
Midnight in Paris,Woody Allen,Sony Pictures Classics,PG-13,Less than 2 hours,2011,"320,336",Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy,Action, Crime, Thriller
The Man from Nowhere,Jeong-beom Lee,Well Go USA,R,Less than 2 hours,2010,"46,995",Bin Won, Sae-ron Kim, Tae-hoon Kim, Hee-won Kim,Adventure, Drama, Family
Destroy All Monsters,Ishirô Honda,American International Pictures,G,Less than 2 hours,1968,"3,321",Akira Kubo, Jun Tazaki, Yukiko Kobayashi, Yoshio Tsuchiya,Crime, Drama, Thriller
Attack the Block,Joe Cornish,Screen Gems,R,Less than 2 hours,2011,"85,442",Jodie Whittaker, John Boyega, Alex Esmail, Leeon Jones,Comedy, Drama, Fantasy
Kung Fu Panda 2,Jennifer Yuh Nelson,Paramount Studios/Dreamworks,PG,Less than 2 hours,2011,"196,336",Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman,Action, Mystery, Thriller
X-Men: First Class,Matthew Vaughn,20th Century Fox,PG-13,More than 2 hours,2011,"549,085",James McAvoy, Laurence Belcher, Michael Fassbender, Bill Milner,Biography, Comedy, Drama
Submarine,Richard Ayoade,The Weinstein Company,R,Less than 2 hours,2010,"70,835",Noah Taylor, Paddy Considine, Craig Roberts, Yasmin Paige,Comedy, Drama, Music
Everything Must Go,Dan Rush,Roadside Attractions,R,Less than 2 hours,2010,"42,525",Will Ferrell, Christopher Jordan Wallace, Rebecca Hall, Michael Peña,Horror,,
Beginners,Mike Mills,Focus Features,R,Less than 2 hours,2010,"76,894",Ewan McGregor, Christopher Plummer, Mélanie Laurent, Goran Visnjic,Crime, Drama,
Super 8,J.J. Abrams,Paramount Pictures,PG-13,Less than 2 hours,2011,"298,928",Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee,Animation, Action, Adventure
Curly Top,Irving Cummings,Twentieth Century Fox Home Entertainment,APPROVED,Less than 2 hours,1935,"1,273",Shirley Temple, John Boles, Rochelle Hudson, Jane Darwell,Drama, Romance,
Green Lantern,Martin Campbell,Warner Bros. Pictures,PG-13,Less than 2 hours,2011,"231,797",Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong,Action, Drama, Romance
Elektra Luxx,Sebastian Gutierrez,Samuel Goldwyn Films,R,Less than 2 hours,2010,"6,111",Joseph Gordon-Levitt, Carla Gugino, Ermahn Ospina, Jake Hames,Adventure, Family, Fantasy
Mr. Popper's Penguins,Mark Waters,20th Century Fox,PG,Less than 2 hours,2011,"71,327",Jim Carrey, Carla Gugino, Angela Lansbury, Ophelia Lovibond,Action, Crime, Drama
Bad Teacher,Jake Kasdan,Sony Pictures,R,Less than 2 hours,2011,"166,539",Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake,Comedy, Romance,
Transformers: Dark of the Moon,Michael Bay,Paramount Studios,PG-13,More than 2 hours,2011,"338,243",Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro,Biography, Drama, History
Larry Crowne,Tom Hanks,Universal Pictures,PG-13,Less than 2 hours,2011,"52,107",Tom Hanks, Sarah Mahoney, Roxana Ortega, Randall Park,Comedy, Drama,
Your Highness,David Gordon Green,Universal Pictures,R,Less than 2 hours,2011,"87,906",Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman,Comedy, Drama, Romance
Too Big to Fail,Curtis Hanson,HBO,TV-MA,Less than 2 hours,2011,"12,028",James Woods, John Heard, William Hurt, Erin Dilly,Horror, Sci-Fi, Thriller
Takers,John Luessenhop,Sony Pictures/Screen Gems,PG-13,Less than 2 hours,2010,"48,682",Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy,Fantasy, Mystery, Sci-Fi
Horrible Bosses,Seth Gordon,Warner Bros. Pictures,R,Less than 2 hours,2011,"367,717",Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day,Crime, Drama, Thriller
Cars 2,"John Lasseter, Brad Lewis",Walt Disney Pictures/PIXAR,G,Less than 2 hours,2011,"110,076",Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer,Action, Crime, Thriller
Page One: Inside the New York Times,Andrew Rossi,Magnolia Pictures,R,Less than 2 hours,2011,"3,025",Sarah Ellison, Larry Ingrassia, David Carr, Dennis Crowley,Comedy, Drama, Family
To Sleep with Anger,Charles Burnett,Sony Video Software,PG,Less than 2 hours,1990,838,Paul Butler, DeVaughn Nixon, Mary Alice, Reina King,Animation, Action, Adventure
Harry Potter and the Deathly Hallows: Part 2,David Yates,Warner Bros. Pictures,PG-13,More than 2 hours,2011,"590,298",Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe,Animation, Action, Adventure
Drive,Nicolas Winding Refn,FilmDistrict,R,Less than 2 hours,2011,"459,774",Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks,Biography, Drama, Mystery
